,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hbd,n_hba,logp,passed,MACCS_clusters,ECFP4_clusters
136,CHEMBL5187021,1.0,nM,CNC(=O)C1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1,9.0,508.2710505160001,3,9,2.7682,True,5,16
137,CHEMBL1714813,1.0,nM,COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OC,9.0,309.147726848,1,5,3.8201000000000027,True,1,253
138,CHEMBL270448,1.0,nM,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCCCO4)c23)ccc1OCc1ccccn1,9.0,495.178565372,2,9,4.520200000000003,True,133,332
139,CHEMBL308498,1.0,nM,CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,9.0,443.17798142000004,4,6,5.443700000000003,True,152,51
140,CHEMBL5275642,1.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C)c3ccccc23)n1,9.0,514.2692389480001,1,9,4.704500000000004,True,0,134
141,CHEMBL213007,1.0,nM,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,9.0,480.10343208399996,1,7,3.977300000000003,True,14,179
142,CHEMBL121954,1.0,nM,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,9.0,352.083936716,4,6,4.199100000000001,True,4,46
143,CHEMBL312753,1.0,nM,OCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,9.0,372.10448213200004,3,5,5.075500000000003,True,13,51
144,CHEMBL2031296,1.01,nM,CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.995678626217357,356.027273136,2,4,4.094300000000001,True,2,7
145,CHEMBL3814956,1.06,nM,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,8.97469413473523,442.168415288,3,5,4.773300000000003,True,12,30
146,CHEMBL3818547,1.06,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,8.97469413473523,431.07965986,3,7,3.221400000000001,True,37,6
147,CHEMBL4209019,1.1,nM,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCC(CO)CC5)nc(Nc5ccc(F)cc5)nc4cn3)nc2)CC1,8.958607314841775,571.3183350560001,3,10,4.785200000000004,True,9,48
148,CHEMBL4206716,1.1,nM,CN1CCN(c2ccc(Nc3cc4c(N5CCCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,8.958607314841775,495.28589205600014,2,9,4.649100000000003,True,18,48
149,CHEMBL165788,1.1,nM,CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,8.958607314841775,319.104480044,2,5,3.8289000000000017,True,20,172
150,CHEMBL162034,1.1,nM,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.958607314841775,386.0854567080001,2,6,3.5044000000000004,True,21,20
151,CHEMBL358934,1.1,nM,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,8.958607314841775,430.0462943280001,3,6,5.390900000000002,True,31,97
152,CHEMBL4779711,1.1,nM,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C(=O)O)cc3)cc12)c1ccccc1,8.958607314841775,358.142975816,3,4,4.496200000000003,True,60,8
153,CHEMBL3623284,1.1,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CC[C@@H](N(C)C)C1,8.958607314841775,459.147345496,1,7,4.309200000000003,True,0,171
154,CHEMBL4099329,1.1,nM,COc1ccc(N(C)c2nc(N)nc3c(Cc4ccccc4)c[nH]c23)cc1,8.958607314841775,359.17461029200007,2,5,3.9074000000000018,True,28,633
155,CHEMBL3960853,1.1,nM,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN4CCOCC4)cc3)cc12)c1ccccc1,8.958607314841775,443.232125168,2,7,4.807000000000004,True,8,341
156,CHEMBL153206,1.2,nM,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,8.920818753952375,368.027273136,2,4,4.625800000000003,True,3,402
157,CHEMBL162223,1.2,nM,Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1,8.920818753952375,420.06980664400004,2,6,4.580500000000002,True,45,20
158,CHEMBL153525,1.24,nM,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,8.906578314837764,338.01670845200005,2,3,4.617200000000001,True,2,123
159,CHEMBL2441568,1.29,nM,Fc1ccc(Nc2ncnc3cc4c(cc23)NCCO4)cc1Cl,8.88941028970075,330.06836690399996,2,5,3.970200000000002,True,16,155
160,CHEMBL4794073,1.3,nM,COC[C@@H](Nc1ncnc2[nH]c(-c3ccccc3OC(F)F)cc12)c1ccccc1,8.886056647693163,410.15543232,2,5,5.025900000000004,True,1,28
161,CHEMBL5180914,1.3,nM,COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(F)c(Cl)cc1N3,8.886056647693163,449.115376672,1,8,3.978900000000003,True,0,25
162,CHEMBL161895,1.3,nM,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,8.886056647693163,345.17019360800003,3,6,3.4545200000000014,True,32,246
163,CHEMBL176891,1.32,nM,CN(C)CCn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,8.87942606879415,410.085456708,1,6,4.047200000000003,True,21,52
164,CHEMBL127082,1.4,nM,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,8.853871964321762,265.13274548,2,5,3.118520000000001,True,20,53
165,CHEMBL4776056,1.4,nM,C[C@@H](Nc1ncnc2[nH]c(-c3cccc(C(N)=O)c3)cc12)c1ccccc1,8.853871964321762,357.158960228,3,4,3.8969000000000014,True,15,8
166,CHEMBL3814320,1.43,nM,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.844663962534938,470.10658607600004,3,6,3.589600000000001,True,9,66
167,CHEMBL165731,1.5,nM,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,8.823908740944319,364.20115938799995,2,7,2.820920000000001,True,8,66
168,CHEMBL165508,1.5,nM,Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1,8.823908740944319,406.05415658000004,2,6,4.538000000000001,True,2,139
169,CHEMBL3919609,1.5,nM,C[C@@H](Nc1ncnc2oc(-c3ccc(O)cc3)cc12)c1ccccc1,8.823908740944319,331.132076784,2,5,4.768500000000003,True,3,8
170,CHEMBL3759480,1.5,nM,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,8.823908740944319,420.1256115000001,3,7,3.6113000000000017,True,7,326
171,CHEMBL3759359,1.5,nM,COc1c(CO)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.823908740944319,391.13544791200013,2,6,5.032300000000004,True,13,9
172,CHEMBL338175,1.5,nM,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.823908740944319,373.017436724,3,6,3.027400000000001,True,27,20
173,CHEMBL3623283,1.5,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N1CCOCC1,8.823908740944319,388.110231716,1,6,4.011100000000003,True,0,17
174,CHEMBL3623279,1.5,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CCOCC1,8.823908740944319,388.110231716,1,6,4.011100000000003,True,0,5
175,CHEMBL416611,1.6,nM,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,8.795880017344075,412.0534878840001,3,6,3.4438000000000013,True,9,340
176,CHEMBL4748149,1.6,nM,OCc1cc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)ccc1F,8.795880017344075,378.1492040680001,4,5,3.4018000000000006,True,13,116
177,CHEMBL1089524,1.7,nM,CN(C)CCCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,8.769551078621726,426.10552345600007,2,4,5.021200000000004,True,21,71
178,CHEMBL4126810,1.7,nM,CN1CCN(c2ccc(Nc3cc4c(N[C@H]5CCCN(C)C5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,8.769551078621726,524.3124411520001,3,10,4.164900000000003,True,18,252
179,CHEMBL166255,1.7,nM,CN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.769551078621726,416.09602139200007,3,7,2.8669000000000002,True,9,20
180,CHEMBL5172587,1.8,nM,CC(C)c1ncc(N2C[C@H](O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,8.744727494896694,481.26015148400006,3,9,3.155400000000002,True,5,16
181,CHEMBL356850,1.8,nM,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,8.744727494896694,354.97788041999996,1,4,5.350600000000002,True,2,97
182,CHEMBL5207108,1.9,nM,CN1CCC(c2ccc(-c3cnc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,8.721246399047171,536.199445136,1,8,4.952300000000004,True,29,264
183,CHEMBL2048903,1.9,nM,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ncc45)c(Cl)c3)c21,8.721246399047171,420.11015146400007,3,7,4.489200000000003,True,0,33
184,CHEMBL5194174,1.9,nM,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2cn(S(C)(=O)=O)c3ccccc23)n1,8.721246399047171,609.228886692,1,10,4.527800000000003,True,14,163
185,CHEMBL218677,2.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,8.698970004336019,459.147345496,2,7,3.503000000000002,True,0,5
186,CHEMBL2087358,2.0,nM,Clc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,8.698970004336019,401.1142337999999,1,7,3.8312000000000026,True,16,13
187,CHEMBL387265,2.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,8.698970004336019,480.10343208399996,1,7,3.977300000000003,True,14,5
188,CHEMBL2087360,2.0,nM,Fc1ccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1Cl,8.698970004336019,419.10481198799994,1,7,3.9703000000000035,True,1,13
189,CHEMBL2419760,2.0,nM,Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,8.698970004336019,377.0931044319999,1,5,5.190900000000002,True,93,13
190,CHEMBL214798,2.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C)CC1,8.698970004336019,416.141531844,1,6,4.6475000000000035,True,0,5
191,CHEMBL213874,2.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCC1CCN(C)CC1,8.698970004336019,430.157181908,1,6,4.895100000000004,True,0,5
192,CHEMBL250132,2.0,nM,C[C@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,8.698970004336019,507.167331992,2,8,4.2188000000000025,True,0,49
193,CHEMBL268501,2.0,nM,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,8.698970004336019,278.14191319599996,0,3,3.9528200000000027,True,213,632
194,CHEMBL587723,2.0,nM,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,8.698970004336019,440.2688450240001,2,5,4.935500000000003,True,32,8
195,CHEMBL203779,2.0,nM,CCCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.698970004336019,444.172831972,1,6,5.427700000000005,True,0,38
196,CHEMBL204105,2.0,nM,CCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.698970004336019,430.157181908,1,6,5.037600000000004,True,0,38
197,CHEMBL3674148,2.0,nM,CC(C)n1c(Nc2ccc(F)c(Cl)c2)nc2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3)nc21,8.698970004336019,537.216762448,3,9,4.579100000000004,True,5,136
198,CHEMBL3930316,2.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.698970004336019,374.094581652,2,5,4.523000000000003,True,1,6
199,CHEMBL3758800,2.0,nM,C[C@@H](Nc1ncnc2sc(-c3ccc(C(=O)NCCN(C)C)cc3)cc12)c1ccccc1,8.698970004336019,445.19363148400004,2,6,4.822800000000004,True,29,77
200,CHEMBL3961553,2.0,nM,OC[C@@H](Nc1ncnc2oc(-c3ccc(O)cc3)cc12)c1ccccc1,8.698970004336019,347.126991404,3,6,3.7409000000000026,True,13,174
201,CHEMBL3928512,2.0,nM,C[C@@H](Nc1ncnc2oc(-c3ccccc3O)cc12)c1ccccc1,8.698970004336019,331.132076784,2,5,4.768500000000004,True,3,19
202,CHEMBL3759961,2.0,nM,COc1cccc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.698970004336019,391.13544791200013,1,6,5.548600000000004,True,3,9
203,CHEMBL126192,2.0,nM,CCOc1cc2ncnc(Nc3cccc(-c4nccs4)c3)c2cc1OCC,8.698970004336019,392.13069687999996,1,7,5.294300000000003,True,1,35
204,CHEMBL3758351,2.0,nM,COc1cc(CO)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.698970004336019,415.0557536200001,2,6,5.395300000000003,True,1,145
205,CHEMBL4780965,2.0,nM,OC[C@@H](Nc1ncnc2[nH]c(-c3ccncc3)cc12)c1ccccc1,8.698970004336019,331.143310164,3,5,3.1654000000000018,True,13,28
206,CHEMBL3806248,2.0,nM,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,8.698970004336019,375.07859723999997,1,6,4.3358000000000025,True,0,70
207,CHEMBL3758376,2.0,nM,CN(C)CCNC(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1,8.698970004336019,461.18854610400007,3,7,3.795200000000003,True,29,177
208,CHEMBL3040861,2.0,nM,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,8.698970004336019,341.11642672,1,5,4.769100000000003,True,93,13
209,CHEMBL3758278,2.0,nM,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.698970004336019,404.1306968800001,2,6,4.638900000000002,True,3,9
210,CHEMBL2031309,2.02,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCOCC1,8.694648630553376,497.16299556,2,7,4.702080000000003,True,0,190
211,CHEMBL5208679,2.1,nM,CC(C)c1cnc(N2CCC2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,8.67778070526608,451.2495868,2,8,3.7961000000000027,True,18,16
212,CHEMBL4215080,2.1,nM,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccc(F)cc5F)nc4cn3)nc2)CC1,8.67778070526608,561.2776131160001,2,10,4.552200000000004,True,18,48
213,CHEMBL4206288,2.1,nM,CN1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,8.67778070526608,497.2651566120001,2,10,3.495400000000002,True,18,48
214,CHEMBL4789312,2.2,nM,OC[C@@H](Nc1ncnc2[nH]c(-c3cccnc3)cc12)c1ccccc1,8.657577319177793,331.143310164,3,5,3.1654000000000018,True,13,28
215,CHEMBL5182741,2.2,nM,CC(C)c1ncc(N2CC[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,8.657577319177793,465.26523686400003,2,8,4.184600000000003,True,18,323
216,CHEMBL2031308,2.21,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCCCC1,8.655607726314889,495.18373100400004,2,6,5.855780000000005,True,0,190
217,CHEMBL4116552,2.3,nM,COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1,8.638272163982407,372.195011388,0,5,4.644020000000004,True,3,224
218,CHEMBL4209801,2.3,nM,CN1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,8.638272163982407,481.2702419920001,2,9,4.259000000000003,True,18,48
219,CHEMBL3623286,2.3,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1C[C@@H]2C[C@H]1CN2C,8.638272163982407,457.131695432,1,7,4.061600000000003,True,0,171
220,CHEMBL4060996,2.3,nM,COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1.Cl,8.638272163982407,408.17168910000004,0,5,5.065820000000005,True,28,224
221,CHEMBL53299,2.3,nM,COc1ccc(CNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)cc1,8.638272163982407,435.0694722960001,2,6,5.151600000000003,True,1,324
222,CHEMBL139095,2.4,nM,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.619788758288394,404.9895077240001,2,6,3.416100000000001,True,11,359
223,CHEMBL4207750,2.4,nM,CCS(=O)(=O)Nc1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cnc1OC,8.619788758288394,487.088116368,2,7,4.9981000000000035,True,53,306
224,CHEMBL4743220,2.49,nM,Fc1c(Br)cccc1Nc1ncnc2cc3c(cc12)OCCO3,8.603800652904264,375.00186691199997,1,5,4.046200000000002,True,1,234
225,CHEMBL4460381,2.5,nM,COc1cc(Nc2ncnc3cc(-c4cccs4)sc23)cc(OC)c1OC,8.602059991327963,399.07113340399997,1,8,5.189200000000003,True,1,108
226,CHEMBL4215076,2.5,nM,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccc(F)cc5)nc4cn3)nc2)CC1,8.602059991327963,543.2870349280001,2,10,4.413100000000004,True,18,48
227,CHEMBL341319,2.6,nM,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.585026652029182,373.053822232,2,6,2.9594000000000005,True,9,20
228,CHEMBL4099682,2.6,nM,COc1ccc(Nc2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1.Cl,8.585026652029182,394.15603903600004,1,5,5.041520000000004,True,3,224
229,CHEMBL287007,2.6,nM,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.585026652029182,395.074557676,2,4,4.6788000000000025,True,46,115
230,CHEMBL53062,2.6,nM,COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.585026652029182,330.0116230720001,1,5,3.539500000000002,True,31,1
231,CHEMBL4171764,2.61,nM,Brc1cccc(Nc2ncnc3sc4c(c23)CCCC4)c1,8.58335949266172,359.00918054799996,1,4,5.076200000000002,True,67,60
232,CHEMBL3952157,2.7,nM,COc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3o2)cc1,8.568636235841012,361.142641468,2,6,4.043900000000002,True,7,19
233,CHEMBL3623285,2.7,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CC[C@H](N(C)C)C1,8.568636235841012,459.147345496,1,7,4.309200000000003,True,0,171
234,CHEMBL136511,2.7,nM,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.568636235841012,403.994258756,2,5,4.0211000000000015,True,11,7
235,CHEMBL5176129,2.8,nM,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(N)(=O)=O)n1,8.55284196865778,601.2350346920001,4,10,3.4574,True,14,163
236,CHEMBL2048795,2.8,nM,O=C1Cc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c2N1,8.55284196865778,435.109817116,3,7,4.107500000000001,True,0,33
237,CHEMBL163188,2.8,nM,Cc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,8.55284196865778,279.148395544,1,5,3.1428200000000013,True,20,53
238,CHEMBL492399,2.8,nM,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,8.55284196865778,279.137162164,0,4,3.7147200000000025,True,3,47
239,CHEMBL2048906,2.9,nM,CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,8.537602002101044,478.097872528,2,8,5.366400000000003,True,12,373
240,CHEMBL3815161,2.92,nM,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,8.534617148551582,444.14767984400004,3,6,3.619600000000001,True,9,30
241,CHEMBL1336,2.96,nM,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,8.528708288941061,464.086302712,3,4,5.549700000000003,True,24,631
242,CHEMBL3828269,2.97,nM,Cn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cn1,8.527243550682787,353.08435131600004,1,5,4.5664000000000025,True,4,222
243,CHEMBL215786,3.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1CCN(C)CC1,8.522878745280337,430.157181908,1,6,4.895100000000004,True,0,0
244,CHEMBL2048796,3.0,nM,O=C1Cc2c(cccc2Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)N1,8.522878745280337,435.109817116,3,7,4.107500000000001,True,0,33
245,CHEMBL3759986,3.0,nM,OCc1cccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)c1,8.522878745280337,377.11979784800013,3,6,3.996100000000002,True,13,93
246,CHEMBL203725,3.0,nM,CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.522878745280337,386.13096716,1,5,4.638900000000004,True,0,38
247,CHEMBL1358485,3.0,nM,CCN(CC)CC1CCN(c2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,8.522878745280337,443.200049764,1,7,4.5141000000000036,True,18,630
248,CHEMBL125086,3.0,nM,CCOc1cc2ncnc(Nc3cccc(-c4ccco4)c3)c2cc1OCC,8.522878745280337,375.15829153199996,1,6,5.430800000000004,True,1,35
249,CHEMBL3759725,3.0,nM,COc1c(C(=O)NCCN(C)C)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.522878745280337,475.20419616800007,2,7,4.831400000000004,True,29,177
250,CHEMBL258270,3.0,nM,CC(=O)N1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.522878745280337,522.189464404,2,9,3.266800000000001,True,0,32
251,CHEMBL3633929,3.0,nM,CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,8.522878745280337,419.114902496,2,6,4.959200000000003,True,1,49
252,CHEMBL79206,3.0,nM,CN(CCO)Cc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.522878745280337,428.16708238800004,3,5,5.612300000000003,True,54,165
253,CHEMBL258940,3.0,nM,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,8.522878745280337,387.13744950800003,2,7,3.4620000000000015,True,18,629
254,CHEMBL250130,3.0,nM,C[C@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,8.522878745280337,507.16733199199996,2,8,4.218800000000003,True,0,49
255,CHEMBL214857,3.0,nM,COCCN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,8.522878745280337,460.167746592,1,7,4.664100000000003,True,0,5
256,CHEMBL473428,3.0,nM,OCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,8.522878745280337,481.06631830399994,2,7,6.558700000000003,True,1,185
257,CHEMBL2048797,3.1,nM,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ccc45)c(Cl)c3)c21,8.508638306165727,419.114902496,3,6,5.094200000000003,True,0,33
258,CHEMBL4105329,3.1,nM,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(Cl)ccc3O)cc12,8.508638306165727,470.150953656,4,5,6.104820000000005,True,13,167
259,CHEMBL5204970,3.1,nM,CN1CCN(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)cnc4c3)cc2)CC1,8.508638306165727,536.1994451360001,1,8,4.499900000000003,True,29,87
260,CHEMBL53156,3.1,nM,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.508638306165727,329.02760748400004,2,5,3.5726000000000013,True,2,235
261,CHEMBL165495,3.1,nM,Cc1cccc(Nc2ncnc3cnc(N)cc23)c1,8.508638306165727,251.11709541599998,2,5,2.65902,True,10,53
262,CHEMBL4071058,3.2,nM,CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.494850021680094,471.09060166399996,3,6,4.599100000000003,True,118,7
263,CHEMBL340700,3.2,nM,CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.494850021680094,403.064386916,3,7,2.3202999999999996,True,55,52
264,CHEMBL4206166,3.2,nM,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCC(CO)CC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,8.494850021680094,553.327756868,3,10,4.646100000000004,True,18,48
265,CHEMBL127611,3.2,nM,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.494850021680094,493.0960809680001,6,10,0.40300000000000075,True,55,52
266,CHEMBL128987,3.2,nM,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,8.494850021680094,428.09602139200007,2,7,3.2750000000000012,True,9,20
267,CHEMBL105053,3.3,nM,C[C@@H](Nc1[nH]cnc2nc(-c3ccccc3)cc1-2)c1ccccc1,8.481486060122112,314.153146576,2,3,4.749600000000004,True,2,628
268,CHEMBL1914461,3.3,nM,Br.Oc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,8.481486060122112,396.05857326400013,3,4,4.520500000000004,True,27,8
269,CHEMBL5205583,3.4,nM,COC1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1,8.468521082957745,481.26015148400006,2,9,3.421000000000002,True,5,16
270,CHEMBL3403517,3.4,nM,COc1ccc2c(c1)CCCN2c1nc(C)nc2oc(C)cc12,8.468521082957745,309.147726848,0,5,3.932540000000003,True,7,166
271,CHEMBL39715,3.4,nM,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.468521082957745,453.08003698000005,2,6,4.222000000000002,True,70,115
272,CHEMBL36164,3.5,nM,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.455931955649724,455.09568704400004,4,6,3.4038000000000004,True,8,115
273,CHEMBL444724,3.6,nM,COc1ccc(N(C)c2nc(Cl)nc3ccccc23)cc1,8.443697499232712,299.082539748,0,4,4.059700000000003,True,31,433
